Failure Type,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
1,8422,6072,1,298.9,310.3,1496,36.3,161,0
1,8423,831,0,298.9,310.3,1243,63.0,163,0
1,8424,6073,1,299.0,310.4,1452,46.2,168,0
1,8425,6074,1,299.1,310.6,1380,44.7,170,0
1,8426,6075,1,299.2,310.6,1567,38.4,172,0
1,8427,6076,1,299.1,310.5,1628,35.9,174,0
1,8428,6077,1,299.1,310.4,1505,46.1,176,0
1,8429,9524,2,299.0,310.3,1827,28.0,178,0
1,8430,6078,1,299.0,310.3,1577,40.0,181,0
1,8431,6079,1,298.9,310.2,1304,57.2,183,0
1,8432,832,0,298.9,310.1,1324,54.6,185,0
1,8433,6080,1,298.8,310.0,1537,39.9,190,0
1,8434,9525,2,298.8,310.1,1501,48.7,192,0
1,8435,9526,2,298.7,309.9,1654,29.1,195,0
1,8436,9527,2,298.7,310.0,1519,38.1,198,0
1,8437,6081,1,298.7,309.9,1371,51.3,201,0
2,8438,6082,1,298.7,309.8,1181,65.9,203,1
1,8439,6083,1,298.6,309.8,1469,42.8,205,0
1,8440,6084,1,298.6,309.8,1637,34.6,207,0
1,8441,6085,1,298.6,309.8,1370,56.0,0,0
1,8442,6086,1,298.6,309.9,1630,30.6,2,0
1,8443,6087,1,298.6,310.0,1517,39.0,4,0
1,8444,9528,2,298.6,309.9,1668,32.3,6,0
1,8445,9529,2,298.6,309.9,1818,24.9,9,0
1,8446,9530,2,298.6,310.0,1541,36.9,12,0
1,8447,6088,1,298.5,309.9,1482,42.1,15,0
1,8448,6089,1,298.6,310.1,1439,49.9,17,0
1,8449,6090,1,298.5,310.0,1492,41.2,19,0
1,8450,6091,1,298.4,309.9,1725,27.8,21,0
1,8451,6092,1,298.4,310.0,1559,44.2,23,0
1,8452,6093,1,298.5,310.0,1435,42.5,25,0
1,8453,9531,2,298.6,310.0,1512,37.5,27,0
1,8454,6094,1,298.6,309.9,1564,37.1,30,0
1,8455,6095,1,298.6,310.0,1522,40.3,32,0
1,8456,6096,1,298.6,309.9,1356,59.5,34,0
1,8457,6097,1,298.6,309.9,1556,38.6,36,0
1,8458,6098,1,298.6,309.9,1393,45.5,38,0
1,8459,6099,1,298.7,309.9,1753,26.8,40,0
1,8460,6100,1,298.7,309.9,1651,29.5,42,0
1,8461,6101,1,298.7,309.9,1372,54.7,44,0
1,8462,6102,1,298.7,309.9,1446,43.3,46,0
1,8463,9532,2,298.7,309.8,1501,44.7,48,0
1,8464,9533,2,298.7,309.9,1411,45.1,51,0
1,8465,833,0,298.6,309.7,1672,27.5,54,0
1,8466,9534,2,298.7,309.8,1475,40.5,59,0
1,8467,6103,1,298.7,309.8,1469,38.4,62,0
1,8468,6104,1,298.6,309.8,1704,28.3,64,0
1,8469,834,0,298.6,309.7,1463,39.1,66,0
1,8470,9535,2,298.6,309.7,1280,64.1,71,0
1,8471,6105,1,298.7,309.9,1464,38.0,74,0
1,8472,6106,1,298.6,309.8,1332,46.4,76,0
1,8473,6107,1,298.5,309.7,1634,37.8,78,0
1,8475,9537,2,298.5,309.7,1523,44.6,83,0
1,8476,9538,2,298.5,309.7,1557,37.7,86,0
1,8477,6108,1,298.5,309.6,1585,32.2,89,0
1,8478,835,0,298.5,309.6,1579,33.5,91,0
1,8479,9539,2,298.5,309.7,1354,60.8,96,0
1,8480,6109,1,298.6,309.7,1627,33.4,99,0
1,8481,6110,1,298.4,309.6,1477,35.6,101,0
1,8482,9540,2,298.3,309.4,1595,29.0,103,0
1,8483,6111,1,298.4,309.5,1520,38.1,106,0
1,8484,6112,1,298.3,309.4,1618,31.5,108,0
1,8485,6113,1,298.4,309.5,1397,50.3,110,0
1,8486,6114,1,298.4,309.5,1450,47.9,112,0
1,8487,9541,2,298.5,309.5,1501,40.2,114,0
1,8488,6115,1,298.4,309.4,1392,50.1,117,0
1,8489,6116,1,298.4,309.4,1385,43.2,119,0
1,8490,6117,1,298.4,309.4,1461,46.3,121,0
1,8491,9542,2,298.5,309.6,1364,58.7,123,0
1,8492,6118,1,298.5,309.5,1579,38.6,126,0
1,8493,9543,2,298.4,309.5,1514,38.8,128,0
1,8494,9544,2,298.3,309.5,1560,36.9,131,0
1,8495,6119,1,298.3,309.5,1542,36.7,134,0
1,8496,6120,1,298.3,309.4,1668,27.1,136,0
1,8497,9545,2,298.3,309.4,1816,22.6,138,0
1,8498,9546,2,298.3,309.4,1509,34.2,141,0
1,8499,6121,1,298.4,309.6,1479,37.8,144,0
1,8500,6122,1,298.4,309.6,1655,30.2,146,0
1,8501,6123,1,298.3,309.5,1711,30.3,148,0
1,8502,6124,1,298.4,309.7,1581,34.6,150,0
1,8503,836,0,298.6,309.8,1279,55.9,152,0
1,8504,6125,1,298.5,309.8,1468,40.9,157,0
1,8505,6126,1,298.4,309.7,1419,41.3,159,0
1,8506,6127,1,298.4,309.7,1530,38.6,161,0
1,8507,6128,1,298.4,309.6,1710,27.3,163,1
1,8508,6129,1,298.4,309.7,1518,39.8,165,0
1,8509,9547,2,298.4,309.7,1679,33.3,167,0
1,8510,9548,2,298.4,309.7,1870,22.5,170,0
1,8511,6130,1,298.3,309.7,1484,44.3,173,0
1,8512,6131,1,298.4,309.7,1457,44.2,175,0
1,8513,837,0,298.3,309.6,1546,36.2,177,0
1,8514,9549,2,298.2,309.5,1478,36.5,182,0
1,8515,6132,1,298.2,309.4,1447,47.1,185,0
1,8516,6133,1,298.2,309.4,1443,45.4,187,0
1,8517,6134,1,298.3,309.6,1527,30.9,189,0
1,8518,9550,2,298.3,309.6,1469,54.8,191,0
1,8519,9551,2,298.3,309.6,1681,27.1,194,0
1,8520,6135,1,298.3,309.6,1420,44.1,197,0
1,8521,9552,2,298.3,309.5,1543,49.9,199,0
1,8523,838,0,298.3,309.4,1631,29.8,0,0
1,8524,839,0,298.3,309.3,1529,41.7,5,0
1,8525,6137,1,298.3,309.4,1468,46.2,10,0
1,8526,6138,1,298.3,309.4,1378,52.3,12,0
1,8527,6139,1,298.3,309.3,1401,51.9,14,0
1,8528,6140,1,298.4,309.3,1531,37.4,16,0
1,8529,6141,1,298.4,309.3,1512,35.8,18,0
1,8530,9553,2,298.5,309.4,1522,47.4,20,0
1,8531,9554,2,298.5,309.3,1615,31.8,23,0
1,8532,6142,1,298.6,309.3,1449,46.5,26,0
1,8533,6143,1,298.6,309.4,1315,55.5,28,0
1,8534,9555,2,298.6,309.4,1465,41.1,30,0
1,8535,9556,2,298.6,309.5,1404,43.3,33,0
1,8536,6144,1,298.6,309.5,1547,44.8,36,0
1,8537,9557,2,298.6,309.5,1426,45.4,38,0
1,8538,6145,1,298.6,309.5,1730,30.2,41,0
1,8539,6146,1,298.5,309.4,1548,37.7,43,0
1,8540,6147,1,298.5,309.4,1517,40.2,45,0
1,8541,6148,1,298.6,309.5,1687,29.3,47,0
1,8542,6149,1,298.5,309.5,1738,25.2,49,0
1,8543,840,0,298.4,309.4,1512,35.3,51,0
1,8544,9558,2,298.5,309.4,1365,48.7,56,0
1,8545,841,0,298.5,309.4,2011,21.0,59,0
1,8546,6150,1,298.4,309.3,1806,27.6,64,0
1,8547,6151,1,298.4,309.3,1716,28.4,66,0
1,8548,9559,2,298.4,309.4,1666,24.3,68,0
1,8549,6152,1,298.5,309.4,1578,36.3,71,0
1,8550,6153,1,298.3,309.3,1558,37.2,73,0
1,8551,6154,1,298.3,309.2,1456,45.5,75,0
1,8552,9560,2,298.2,309.1,1457,49.0,77,0
1,8553,6155,1,298.2,309.1,1467,44.5,80,0
1,8554,9561,2,298.1,309.0,1661,38.2,82,0
1,8555,6156,1,298.1,309.0,1592,33.9,85,0
1,8556,6157,1,298.2,309.0,1596,37.2,87,0
1,8557,6158,1,298.2,309.0,1489,40.6,89,0
1,8558,6159,1,298.3,309.0,1471,48.3,91,0
1,8559,9562,2,298.3,309.0,1505,41.3,93,0
1,8560,6160,1,298.3,309.0,1519,40.0,96,0
1,8561,6161,1,298.3,309.0,1408,45.4,98,0
1,8562,6162,1,298.2,308.9,1332,44.4,100,0
1,8563,6163,1,298.1,308.9,1351,52.4,102,0
1,8564,6164,1,298.0,308.9,1500,36.7,104,0
1,8565,9563,2,298.0,308.7,1614,30.7,106,0
1,8566,6165,1,298.0,308.8,1489,36.5,109,0
1,8567,9564,2,297.9,308.7,1751,26.6,111,0
1,8568,6166,1,298.0,308.7,1511,45.8,114,0
1,8569,6167,1,297.9,308.6,1691,29.6,116,0
1,8570,6168,1,297.9,308.6,1757,27.5,118,0
1,8571,842,0,297.9,308.7,1545,35.9,120,0
1,8573,9565,2,297.7,308.5,1559,35.2,127,0
1,8574,6170,1,297.6,308.4,1626,32.4,130,0
1,8575,6171,1,297.6,308.3,1424,53.9,132,0
1,8576,9566,2,297.6,308.3,1648,29.1,134,0
1,8577,6172,1,297.6,308.3,1523,39.5,137,0
1,8578,6173,1,297.6,308.3,1502,43.2,139,0
1,8579,6174,1,297.5,308.2,1489,40.7,141,0
1,8580,9567,2,297.4,308.1,1620,31.2,143,0
1,8581,6175,1,297.5,308.1,1631,30.6,146,0
1,8582,9568,2,297.5,308.0,1429,45.8,148,0
3,8583,9569,2,297.5,308.1,1334,72.0,151,1
1,8584,6176,1,297.4,308.0,1423,38.0,154,0
1,8585,6177,1,297.4,307.9,1390,47.7,156,0
1,8586,9570,2,297.4,307.9,1338,48.5,158,0
1,8587,843,0,297.3,307.9,1461,37.5,161,0
1,8588,9571,2,297.4,307.9,1627,34.3,166,0
1,8589,6178,1,297.3,307.8,1385,44.4,169,0
1,8590,9572,2,297.3,307.8,1538,48.0,171,0
1,8591,6179,1,297.4,307.9,1557,35.5,174,0
1,8592,6180,1,297.4,307.9,1606,33.4,176,0
1,8593,9573,2,297.5,308.0,1430,44.5,178,0
1,8594,9574,2,297.4,308.0,1601,34.6,181,0
1,8595,6181,1,297.4,308.0,1356,51.9,184,0
1,8596,9575,2,297.5,308.2,1624,30.9,186,0
1,8597,6182,1,297.5,308.2,1327,56.5,189,0
1,8598,6183,1,297.6,308.3,1410,47.0,191,0
1,8599,6184,1,297.6,308.3,1478,42.3,193,0
1,8600,6185,1,297.6,308.4,1460,40.3,195,0
1,8601,6186,1,297.5,308.3,1435,40.3,197,0
1,8602,844,0,297.4,308.2,1359,46.9,199,0
1,8603,6187,1,297.4,308.1,1729,31.7,204,0
1,8604,845,0,297.3,308.0,1384,49.1,206,0
1,8605,6188,1,297.4,308.2,1297,52.1,211,0
1,8606,6189,1,297.5,308.4,1633,33.3,213,0
1,8607,9576,2,297.5,308.4,1505,37.2,215,0
1,8608,6190,1,297.5,308.4,1433,50.0,218,0
2,8609,6191,1,297.4,308.4,1369,50.6,220,1
5,8610,6192,1,297.4,308.3,1475,40.5,222,1
1,8611,6193,1,297.4,308.3,1561,38.3,0,0
1,8612,6194,1,297.4,308.3,1472,45.5,2,0
1,8613,6195,1,297.5,308.4,1441,44.5,4,0
1,8614,9577,2,297.5,308.5,1401,50.5,6,0
1,8615,6196,1,297.5,308.5,1691,33.1,9,0
1,8616,6197,1,297.6,308.6,1382,47.1,11,0
1,8617,6198,1,297.6,308.6,1355,46.4,13,0
1,8618,6199,1,297.6,308.6,1529,45.3,15,0
1,8619,6200,1,297.7,308.7,1829,24.9,17,0
1,8620,846,0,297.6,308.6,1480,39.8,19,0
1,8621,6201,1,297.6,308.5,1475,42.4,24,0
1,8622,9578,2,297.6,308.5,1431,52.6,26,0
1,8623,6202,1,297.5,308.3,1437,42.3,29,0
1,8624,9579,2,297.5,308.3,1476,45.6,31,0
1,8625,847,0,297.5,308.4,1490,39.7,34,0
1,8626,6203,1,297.4,308.3,1632,33.5,39,0
1,8627,6204,1,297.4,308.2,1402,49.7,41,0
1,8628,6205,1,297.4,308.3,1347,45.8,43,0
1,8629,6206,1,297.5,308.4,1747,31.0,45,0
1,8630,848,0,297.5,308.5,1557,39.1,47,0
1,8631,6207,1,297.4,308.4,1371,57.4,52,0
1,8632,849,0,297.3,308.3,1506,37.0,54,0
1,8633,6208,1,297.3,308.3,1590,35.5,59,0
1,8634,6209,1,297.4,308.3,1336,53.7,61,0
1,8635,6210,1,297.3,308.3,1411,43.2,63,0
1,8636,6211,1,297.4,308.3,1704,27.3,65,0
1,8637,6212,1,297.5,308.4,1723,27.3,67,0
1,8638,6213,1,297.5,308.5,1459,39.7,69,0
1,8639,6214,1,297.6,308.5,1572,35.9,71,0
1,8640,6215,1,297.5,308.4,1384,56.0,73,0
1,8641,6216,1,297.6,308.6,1383,47.5,75,0
1,8642,9580,2,297.6,308.5,1360,48.6,77,0
1,8643,9581,2,297.5,308.4,1596,36.6,80,0
1,8644,6217,1,297.5,308.5,1448,54.3,83,0
1,8645,9582,2,297.6,308.5,1443,38.2,85,0
1,8646,9583,2,297.6,308.6,1492,35.5,88,0
1,8647,6218,1,297.5,308.6,1497,43.9,91,0
1,8648,6219,1,297.5,308.5,1530,38.5,93,0
1,8649,9584,2,297.4,308.4,1478,46.2,95,0
1,8650,6220,1,297.4,308.4,1328,61.8,98,0
1,8651,850,0,297.4,308.3,1771,27.4,100,0
1,8652,9585,2,297.4,308.4,1564,35.0,105,0
1,8653,851,0,297.3,308.3,1461,41.5,108,0
1,8654,9586,2,297.4,308.3,1335,57.9,113,0
1,8655,9587,2,297.4,308.4,1441,46.8,116,0
1,8656,6221,1,297.3,308.3,1268,60.6,119,0
1,8657,9588,2,297.3,308.3,1697,27.4,121,0
1,8658,6222,1,297.4,308.4,1421,46.0,124,0
1,8659,6223,1,297.4,308.5,1496,36.4,126,0
1,8660,6224,1,297.5,308.5,1375,55.6,128,0
1,8661,6225,1,297.4,308.5,1295,52.1,130,0
1,8662,6226,1,297.4,308.5,1643,33.8,132,0
1,8663,6227,1,297.5,308.6,1514,36.9,134,0
1,8664,6228,1,297.5,308.6,1671,29.4,136,0
1,8665,852,0,297.5,308.6,1355,58.9,138,0
1,8666,6229,1,297.6,308.7,1365,50.6,143,0
1,8667,6230,1,297.5,308.7,1407,42.5,145,0
1,8668,9589,2,297.5,308.8,1455,46.1,147,0
1,8669,6231,1,297.5,308.8,1502,45.9,150,0
1,8670,9590,2,297.5,308.8,1471,52.3,152,0
1,8671,6232,1,297.5,308.9,1581,30.4,155,0
1,8672,6233,1,297.5,308.8,1530,37.8,157,0
1,8673,6234,1,297.5,308.8,1312,50.3,159,0
1,8674,6235,1,297.4,308.6,1494,42.6,161,0
1,8675,9591,2,297.4,308.6,1528,29.1,163,0
1,8676,853,0,297.3,308.6,1688,29.4,166,0
1,8677,9592,2,297.3,308.5,1520,42.4,171,0
1,8678,9593,2,297.3,308.5,1664,28.9,174,0
1,8679,6236,1,297.3,308.5,1514,44.5,177,0
1,8680,6237,1,297.3,308.5,1456,54.2,179,0
1,8681,6238,1,297.2,308.5,1494,39.6,181,0
1,8682,6239,1,297.2,308.4,1605,30.0,183,0
1,8683,9594,2,297.2,308.5,1353,46.5,185,0
1,8684,6240,1,297.2,308.5,1447,47.9,188,0
1,8685,6241,1,297.2,308.5,1588,40.4,190,0
1,8686,854,0,297.2,308.5,1524,41.4,192,0
1,8687,9595,2,297.2,308.5,1611,31.6,197,0
1,8688,9596,2,297.2,308.5,1604,34.9,200,0
1,8689,6242,1,297.1,308.5,1483,46.9,203,0
1,8690,6243,1,297.1,308.4,1543,39.6,205,0
5,8691,6244,1,297.1,308.5,1323,44.4,207,1
1,8692,6245,1,297.1,308.5,1555,36.2,0,0
1,8693,6246,1,297.1,308.4,1583,31.9,2,0
1,8694,9597,2,297.2,308.5,1584,40.0,4,0
1,8695,6247,1,297.2,308.5,1766,25.8,7,0
1,8696,9598,2,297.2,308.6,1498,44.4,9,0
1,8697,6248,1,297.2,308.6,1413,49.8,12,0
1,8698,6249,1,297.3,308.6,1505,33.5,14,0
1,8699,855,0,297.3,308.7,1438,46.2,16,0
1,8700,9599,2,297.3,308.7,1655,34.1,21,0
1,8701,9600,2,297.3,308.7,1451,43.8,24,0
1,8702,9601,2,297.3,308.7,1466,38.4,27,0
1,8703,6250,1,297.2,308.6,1774,23.0,30,0
1,8704,9602,2,297.2,308.6,1284,51.3,32,0
1,8705,6251,1,297.1,308.5,1425,40.0,35,0
1,8706,6252,1,297.2,308.6,1437,52.4,37,0
1,8707,6253,1,297.2,308.6,1335,53.0,39,0
1,8708,6254,1,297.2,308.5,1471,41.7,41,0
1,8709,9603,2,297.2,308.5,1364,54.0,43,0
1,8710,6255,1,297.1,308.5,1578,35.6,46,0
1,8711,6256,1,297.1,308.5,1712,32.1,48,0
1,8712,6257,1,297.1,308.5,1733,28.7,50,0
1,8713,6258,1,297.2,308.6,1652,32.1,52,0
1,8714,6259,1,297.2,308.6,1917,24.1,54,0
1,8715,9604,2,297.2,308.6,1444,41.1,56,0
1,8716,6260,1,297.1,308.6,1442,37.1,59,0
1,8717,9605,2,297.1,308.6,1717,31.3,61,0
1,8718,6261,1,297.1,308.7,1474,42.3,64,0
1,8719,6262,1,297.2,308.7,1509,39.3,66,0
1,8720,6263,1,297.2,308.8,1451,43.1,68,0
1,8721,6264,1,297.3,308.8,1554,36.1,70,0
1,8722,6265,1,297.2,308.7,1669,30.7,72,0
1,8723,6266,1,297.2,308.6,1366,50.4,74,0
1,8724,6267,1,297.2,308.6,1578,34.4,76,0
1,8725,9606,2,297.2,308.6,1513,39.0,78,0
1,8726,9607,2,297.1,308.5,1515,42.1,81,0
1,8727,6268,1,297.2,308.6,1562,33.0,84,0
1,8728,6269,1,297.2,308.7,1501,38.5,86,0
1,8729,9608,2,297.2,308.7,1398,38.1,88,0
1,8730,6270,1,297.3,308.7,1352,53.8,91,0
1,8731,856,0,297.3,308.7,1569,33.9,93,0
1,8732,857,0,297.2,308.6,1486,46.6,98,0
1,8733,6271,1,297.2,308.6,1864,23.6,103,0
1,8734,9609,2,297.3,308.7,1447,44.5,105,0
1,8735,6272,1,297.2,308.6,1392,41.5,108,0
1,8736,6273,1,297.3,308.6,1358,47.6,110,0
1,8737,6274,1,297.3,308.7,1491,40.2,112,0
1,8738,6275,1,297.3,308.7,1556,36.7,114,0
1,8739,6276,1,297.3,308.7,1531,36.7,116,0
1,8740,858,0,297.4,308.7,1429,37.6,118,0
1,8741,9610,2,297.4,308.8,1573,33.9,123,0
1,8742,6277,1,297.4,308.8,1538,41.2,126,0
1,8743,6278,1,297.4,308.8,1467,39.0,128,0
1,8744,859,0,297.4,308.7,1323,51.1,130,0
1,8745,9611,2,297.4,308.7,1798,23.0,135,0
1,8746,6279,1,297.4,308.6,1411,46.3,138,0
1,8747,6280,1,297.3,308.5,1528,44.5,140,0
1,8748,6281,1,297.3,308.5,1504,42.0,142,0
1,8749,6282,1,297.3,308.5,1384,39.6,144,0
1,8750,6283,1,297.2,308.4,1677,26.4,146,0
1,8751,6284,1,297.3,308.5,1764,30.8,148,0
1,8752,9612,2,297.4,308.5,1472,42.0,150,0
1,8753,9613,2,297.4,308.5,1465,55.9,153,0
1,8754,9614,2,297.4,308.6,1657,33.1,156,0
1,8755,6285,1,297.4,308.6,1635,30.5,159,0
1,8756,9615,2,297.4,308.7,1582,31.9,161,0
1,8757,6286,1,297.5,308.7,1761,26.2,164,0
1,8758,6287,1,297.5,308.8,1587,34.9,166,0
1,8759,9616,2,297.5,308.7,1446,53.0,168,0
1,8760,9617,2,297.5,308.7,1352,53.0,171,0
1,8762,6288,1,297.5,308.8,1417,49.8,177,0
1,8763,860,0,297.5,308.8,1824,24.0,179,0
1,8764,6289,1,297.5,308.8,1603,36.7,184,0
1,8765,6290,1,297.4,308.8,1620,33.4,186,0
1,8766,6291,1,297.4,308.8,1353,49.4,188,0
1,8767,6292,1,297.5,308.8,1360,50.7,190,0
1,8768,6293,1,297.5,308.6,1380,53.5,192,0
1,8769,9619,2,297.5,308.7,1363,53.6,194,0
1,8770,9620,2,297.4,308.6,1452,41.2,197,0
1,8771,6294,1,297.4,308.6,1680,32.8,200,0
1,8772,6295,1,297.5,308.6,1536,39.0,202,0
1,8773,6296,1,297.5,308.6,1621,28.9,0,0
1,8774,6297,1,297.5,308.6,1585,37.6,2,0
1,8775,9621,2,297.6,308.7,1408,51.5,4,0
1,8776,861,0,297.5,308.6,1536,38.7,7,0
1,8777,6298,1,297.5,308.6,1352,52.6,12,0
1,8778,862,0,297.5,308.6,1481,38.8,14,0
1,8779,6299,1,297.5,308.7,1454,45.0,19,0
1,8780,9622,2,297.5,308.6,1349,51.5,21,0
1,8781,9623,2,297.5,308.6,1327,52.1,24,0
1,8782,6300,1,297.6,308.7,1552,42.3,27,0
1,8783,6301,1,297.5,308.7,1456,44.7,29,0
1,8784,9624,2,297.6,308.6,1254,45.8,31,0
1,8785,6302,1,297.5,308.6,1437,43.3,34,0
1,8786,6303,1,297.5,308.6,1694,27.1,36,0
1,8787,6304,1,297.5,308.5,1306,50.7,38,0
1,8788,9625,2,297.5,308.5,1699,30.1,40,0
1,8789,6305,1,297.4,308.5,1369,53.2,43,0
1,8790,6306,1,297.4,308.5,1471,43.9,45,0
1,8791,6307,1,297.4,308.5,1410,43.9,47,0
1,8792,9626,2,297.4,308.5,1412,45.5,49,0
1,8793,6308,1,297.4,308.5,1418,51.2,52,0
1,8794,6309,1,297.4,308.5,1782,25.9,54,0
1,8795,9627,2,297.4,308.5,1497,36.4,56,0
1,8796,6310,1,297.3,308.4,1459,39.4,59,0
1,8797,6311,1,297.2,308.3,1796,23.8,61,0
1,8798,6312,1,297.2,308.3,1569,31.2,63,0
1,8799,6313,1,297.3,308.4,1469,46.7,65,0
1,8800,6314,1,297.3,308.4,1472,41.3,67,0
1,8801,6315,1,297.4,308.5,1475,47.2,69,0
1,8802,6316,1,297.4,308.6,1488,36.4,71,0
1,8803,6317,1,297.4,308.6,1524,43.1,73,0
1,8804,6318,1,297.4,308.5,1486,48.6,75,0
1,8805,9628,2,297.5,308.6,1255,60.7,77,0
1,8806,9629,2,297.4,308.6,1469,42.6,80,0
1,8807,6319,1,297.4,308.5,1692,34.3,83,0
1,8808,9630,2,297.4,308.6,1604,32.8,85,0
1,8809,6320,1,297.4,308.6,1446,48.1,88,0
1,8810,6321,1,297.3,308.5,1503,43.3,90,0
1,8811,9631,2,297.3,308.5,1625,32.8,92,0
1,8812,6322,1,297.2,308.5,1574,35.8,95,0
1,8813,9632,2,297.2,308.4,1378,41.9,97,0
1,8814,6323,1,297.1,308.4,1693,29.5,100,0
1,8815,6324,1,297.2,308.4,1462,51.2,102,0
1,8816,863,0,297.3,308.5,1435,55.0,104,0
1,8817,9633,2,297.2,308.5,1425,45.8,109,0
1,8818,864,0,297.3,308.6,1376,53.5,112,0
1,8819,9634,2,297.4,308.7,1481,48.0,117,0
1,8820,865,0,297.4,308.7,1349,48.9,120,0
1,8821,6325,1,297.3,308.7,1551,40.0,125,0
1,8822,866,0,297.4,308.7,1623,33.8,127,0
1,8823,6326,1,297.4,308.8,1462,49.7,132,0
1,8824,9635,2,297.3,308.8,1447,57.4,134,0
1,8825,9636,2,297.3,308.9,1799,24.5,137,0
1,8826,9637,2,297.3,308.8,1548,41.3,140,0
1,8827,9638,2,297.2,308.8,1485,47.9,143,0
1,8828,6327,1,297.2,308.7,1463,49.9,146,0
1,8829,6328,1,297.3,308.7,1587,35.8,148,0
1,8830,9639,2,297.3,308.8,1469,44.1,150,0
1,8831,867,0,297.3,308.7,1430,42.8,153,0
1,8832,868,0,297.4,308.7,1726,26.8,158,0
1,8833,6329,1,297.4,308.8,1651,34.1,163,0
1,8834,6330,1,297.4,308.8,1529,41.3,165,0
1,8835,6331,1,297.4,308.8,1473,46.2,167,0
1,8836,869,0,297.4,308.8,1324,53.5,169,0
1,8837,6332,1,297.4,308.9,1708,28.8,174,0
1,8838,9640,2,297.5,309.1,1540,38.5,176,0
1,8839,6333,1,297.5,309.0,1320,54.7,179,0
1,8840,9641,2,297.4,308.9,1376,39.0,181,0
1,8841,9642,2,297.3,308.7,1542,37.0,184,0
1,8842,6334,1,297.3,308.7,1506,39.3,187,0
1,8843,6335,1,297.3,308.7,1492,43.6,189,0
1,8844,870,0,297.3,308.8,1564,38.0,191,0
1,8845,871,0,297.4,308.9,1645,30.8,196,0
5,8847,9644,2,297.4,308.8,1325,62.4,204,1
1,8848,6336,1,297.5,308.9,1443,43.5,0,0
1,8849,9645,2,297.5,308.9,1436,44.8,2,0
1,8850,6337,1,297.5,308.9,1596,30.7,5,0
1,8851,6338,1,297.6,309.0,1491,43.2,7,0
1,8852,9646,2,297.7,308.9,1573,35.1,9,0
1,8853,6339,1,297.7,308.9,1575,39.9,12,0
1,8854,6340,1,297.7,308.9,1458,41.1,14,0
1,8855,9647,2,297.7,309.0,1433,41.8,16,0
1,8856,6341,1,297.7,308.9,1662,28.1,19,0
1,8857,9648,2,297.7,308.9,1327,63.7,21,0
1,8858,6342,1,297.7,308.9,1742,26.3,24,0
1,8859,6343,1,297.8,308.9,1506,33.5,26,0
1,8860,6344,1,297.9,309.1,1457,44.4,28,0
1,8861,9649,2,297.9,309.1,1488,37.3,30,0
1,8862,6345,1,297.9,309.1,1619,34.7,33,0
1,8863,9650,2,298.0,309.2,1558,41.7,35,0
1,8864,6346,1,298.0,309.2,1731,28.7,38,0
1,8865,9651,2,298.0,309.1,1574,34.8,40,0
1,8866,6347,1,297.9,309.0,1290,49.8,43,0
1,8867,872,0,297.9,308.9,1416,39.6,45,0
1,8868,6348,1,297.9,308.9,1566,41.9,50,0
1,8869,6349,1,297.9,309.0,1456,46.5,52,0
1,8870,6350,1,297.9,309.0,1528,37.5,54,0
1,8871,9652,2,297.9,309.1,1338,49.6,56,0
1,8872,9653,2,297.9,309.1,1558,39.2,59,0
1,8873,9654,2,297.9,309.1,1614,38.1,62,0
1,8874,873,0,298.0,309.1,1557,36.4,65,0
1,8875,6351,1,298.1,309.3,1443,45.3,70,0
1,8876,874,0,298.1,309.3,1332,51.0,72,0
1,8877,9655,2,298.1,309.3,1752,25.2,77,0
1,8878,9656,2,298.1,309.2,1460,45.8,80,0
1,8879,6352,1,298.1,309.2,1802,26.9,83,0
1,8880,6353,1,298.0,309.2,1527,39.5,85,0
1,8881,6354,1,298.0,309.2,1458,39.8,87,0
1,8882,875,0,298.0,309.2,1520,37.9,89,0
1,8883,6355,1,298.0,309.2,1378,49.7,94,0
1,8884,9657,2,297.9,309.2,1529,38.1,96,0
1,8885,6356,1,298.0,309.2,1527,32.4,99,0
1,8886,9658,2,298.0,309.2,1438,42.9,101,0
1,8887,6357,1,297.9,309.0,1583,36.7,104,0
1,8888,6358,1,297.8,308.9,1530,37.6,106,0
1,8889,9659,2,297.7,308.9,1530,39.1,108,0
1,8890,9660,2,297.7,308.8,2089,19.1,111,0
1,8891,6359,1,297.7,308.8,1616,34.2,114,0
1,8892,9661,2,297.7,308.9,1681,28.3,116,0
1,8893,6360,1,297.6,308.8,1475,43.0,119,0
1,8894,6361,1,297.5,308.7,1371,46.5,121,0
1,8895,9662,2,297.5,308.7,1546,38.0,123,0
1,8896,876,0,297.4,308.6,1461,40.1,126,0
1,8897,6362,1,297.4,308.7,1638,31.9,131,0
1,8898,9663,2,297.3,308.7,1577,35.6,133,0
1,8899,6363,1,297.4,308.6,1532,38.7,136,0
1,8900,9664,2,297.3,308.5,1710,27.7,138,0
1,8901,9665,2,297.3,308.6,1584,29.4,141,0
1,8902,6364,1,297.3,308.6,1446,50.1,144,0
1,8903,877,0,297.4,308.7,1522,46.3,146,0
1,8904,9666,2,297.4,308.7,1382,49.9,151,0
1,8905,6365,1,297.4,308.7,1584,38.2,154,0
1,8906,6366,1,297.3,308.6,1385,55.2,156,0
1,8907,6367,1,297.3,308.7,1592,34.4,158,0
1,8908,9667,2,297.2,308.6,1404,43.7,160,0
